Date,Precipitation
1919-03-01,0
1919-03-02,0
1919-03-03,1.2
1919-03-04,0
1919-03-05,0
1919-03-06,0.5
1919-03-07,7
1919-03-08,0.1
1919-03-09,0
1919-03-10,1.3
1919-03-11,0.9
1919-03-12,0
1919-03-13,0
1919-03-14,0
1919-03-15,0
1919-03-16,0
1919-03-17,0
1919-03-18,2.5
1919-03-19,0
1919-03-20,0.3
1919-03-21,0
1919-03-22,0.1
1919-03-23,4.1
1919-03-24,0.1
1919-03-25,0
1919-03-26,0
1919-03-27,1
1919-03-28,3.5
1919-03-29,0.3
1919-03-30,0
1919-03-31,0.3
1919-04-01,0
1919-04-02,2.9
1919-04-03,0
1919-04-04,0
1919-04-05,0
1919-04-06,0.7
1919-04-07,0.7
1919-04-08,0.1
1919-04-09,6.3
1919-04-10,3.3
1919-04-11,0.6
1919-04-12,0
1919-04-13,3.6
1919-04-14,0
1919-04-15,0.5
1919-04-16,0.9
1919-04-17,0.5
1919-04-18,0.8
1919-04-19,0
1919-04-20,0.9
1919-04-21,0
1919-04-22,0
1919-04-23,0.4
1919-04-24,0
1919-04-25,0
1919-04-26,0
1919-04-27,0.1
1919-04-28,0
1919-04-29,0
1919-04-30,0
1919-05-01,3.6
1919-05-02,11.1
1919-05-03,4
1919-05-04,0
1919-05-05,0
1919-05-06,0
1919-05-07,0
1919-05-08,0
1919-05-09,0
1919-05-10,0
1919-05-11,0
1919-05-12,0.6
1919-05-13,0
1919-05-14,0.7
1919-05-15,0
1919-05-16,0.1
1919-05-17,0
1919-05-18,0.1
1919-05-19,0
1919-05-20,0
1919-05-21,0
1919-05-22,0
1919-05-23,0
1919-05-24,0
1919-05-25,0
1919-05-26,0
1919-05-27,0.9
1919-05-28,2.5
1919-05-29,0.4
1919-05-30,0
1919-05-31,2.6
1919-06-01,0
1919-06-02,7.7
1919-06-03,6.5
1919-06-04,7.5
1919-06-05,2.8
1919-06-06,0.4
1919-06-07,0
1919-06-08,2.8
1919-06-09,0
1919-06-10,0
1919-06-11,10.7
1919-06-12,0
1919-06-13,0.5
1919-06-14,0
1919-06-15,0
1919-06-16,0.3
1919-06-17,0
1919-06-18,0
1919-06-19,0
1919-06-20,1.1
1919-06-21,23.2
1919-06-22,3.1
1919-06-23,2.6
1919-06-24,0.4
1919-06-25,0
1919-06-26,14
1919-06-27,0
1919-06-28,10.8
1919-06-29,9.1
1919-06-30,0.5
1919-07-01,2.1
1919-07-02,0
1919-07-03,0
1919-07-04,0
1919-07-05,1.3
1919-07-06,2.1
1919-07-07,0
1919-07-08,0
1919-07-09,0
1919-07-10,0
1919-07-11,0
1919-07-12,11.1
1919-07-13,10.5
1919-07-14,0
1919-07-15,0.1
1919-07-16,0
1919-07-17,2.7
1919-07-18,16.5
1919-07-19,0.3
1919-07-20,0
1919-07-21,0
1919-07-22,0
1919-07-23,0
1919-07-24,0
1919-07-25,0
1919-07-26,0.1
1919-07-27,0.7
1919-07-28,3.2
1919-07-29,0
1919-07-30,0
1919-07-31,0
1919-08-01,1.5
1919-08-02,15.5
1919-08-03,0.7
1919-08-04,10.2
1919-08-05,0.1
1919-08-06,0.2
1919-08-07,8.9
1919-08-08,1.2
1919-08-09,0
1919-08-10,0
1919-08-11,0.4
1919-08-12,0
1919-08-13,1.3
1919-08-14,3.2
1919-08-15,0
1919-08-16,0
1919-08-17,0
1919-08-18,1.1
1919-08-19,0
1919-08-20,0
1919-08-21,1.1
1919-08-22,0.7
1919-08-23,12.1
1919-08-24,0.5
1919-08-25,2.5
1919-08-26,0
1919-08-27,4.2
1919-08-28,3.8
1919-08-29,6.9
1919-08-30,0.9
1919-08-31,0
1919-09-01,0
1919-09-02,0
1919-09-03,0
1919-09-04,0.1
1919-09-05,0
1919-09-06,0
1919-09-07,7.2
1919-09-08,0
1919-09-09,0
1919-09-10,0
1919-09-11,0
1919-09-12,0
1919-09-13,9.6
1919-09-14,0.8
1919-09-15,0
1919-09-16,0.1
1919-09-17,1.2
1919-09-18,3.4
1919-09-19,10.6
1919-09-20,15.1
1919-09-21,0.2
1919-09-22,11.5
1919-09-23,3
1919-09-24,6.6
1919-09-25,0.3
1919-09-26,1.7
1919-09-27,1.3
1919-09-28,0
1919-09-29,0
1919-09-30,0
1919-10-01,0
1919-10-02,0
1919-10-03,0.1
1919-10-04,0.3
1919-10-05,0.2
1919-10-06,0.2
1919-10-07,0
1919-10-08,4.1
1919-10-09,0.2
1919-10-10,0
1919-10-11,0
1919-10-12,0
1919-10-13,4.4
1919-10-14,0.2
1919-10-15,0.2
1919-10-16,0
1919-10-17,0
1919-10-18,0.7
1919-10-19,0
1919-10-20,0
1919-10-21,0
1919-10-22,0
1919-10-23,0
1919-10-24,0
1919-10-25,0
1919-10-26,0
1919-10-27,4.8
1919-10-28,0.6
1919-10-29,0
1919-10-30,0
1919-10-31,0
1919-11-01,0
1919-11-02,0
1919-11-03,0
1919-11-04,0
1919-11-05,0.2
1919-11-06,0
1919-11-07,0
1919-11-08,0.2
1919-11-09,0.1
1919-11-10,0.1
1919-11-11,0.1
1919-11-12,0.3
1919-11-13,0.9
1919-11-14,0.1
1919-11-15,0.4
1919-11-16,0.5
1919-11-17,0.1
1919-11-18,0.5
1919-11-19,4.7
1919-11-20,6.2
1919-11-21,1.6
1919-11-22,0.2
1919-11-23,4
1919-11-24,9.5
1919-11-25,0.4
1919-11-26,4.1
1919-11-27,11.6
1919-11-28,5.6
1919-11-29,0
1919-11-30,3.2
1919-12-01,5
1919-12-02,5.5
1919-12-03,4.7
1919-12-04,0.2
1919-12-05,1.9
1919-12-06,2.8
1919-12-07,2.3
1919-12-08,2.2
1919-12-09,0
1919-12-10,0
1919-12-11,0
1919-12-12,0
1919-12-13,0
1919-12-14,0.7
1919-12-15,0
1919-12-16,0
1919-12-17,0
1919-12-18,1.1
1919-12-19,0
1919-12-20,4.4
1919-12-21,0
1919-12-22,3.7
1919-12-23,0
1919-12-24,0
1919-12-25,2
1919-12-26,0.5
1919-12-27,0
1919-12-28,0.2
1919-12-29,0.1
1919-12-30,0.9
1919-12-31,4.8
1920-01-01,0.2
1920-01-02,0.8
1920-01-03,0.2
1920-01-04,0
1920-01-05,0
1920-01-06,0
1920-01-07,6.6
1920-01-08,7.2
1920-01-09,0
1920-01-10,1.5
1920-01-11,0.8
1920-01-12,2.7
1920-01-13,0.4
1920-01-14,0.3
1920-01-15,0
1920-01-16,2
1920-01-17,13.9
1920-01-18,4.5
1920-01-19,1.1
1920-01-20,0.1
1920-01-21,0
1920-01-22,0
1920-01-23,0.1
1920-01-24,0.7
1920-01-25,4.8
1920-01-26,0
1920-01-27,0.5
1920-01-28,1.1
1920-01-29,0.1
1920-01-30,0.1
1920-01-31,2.1
1920-02-01,3.2
1920-02-02,0.5
1920-02-03,0
1920-02-04,0
1920-02-05,0
1920-02-06,0
1920-02-07,0
1920-02-08,0
1920-02-09,0
1920-02-10,4.7
1920-02-11,0
1920-02-12,0
1920-02-13,2.3
1920-02-14,3.6
1920-02-15,0
1920-02-16,2.7
1920-02-17,0.4
1920-02-18,0
1920-02-19,5.8
1920-02-20,0
1920-02-21,1.6
1920-02-22,0
1920-02-23,0.6
1920-02-24,1.1
1920-02-25,0
1920-02-26,3.8
1920-02-27,0
1920-02-28,1.5
1920-02-29,0.5
1920-03-01,0
1920-03-02,1.6
1920-03-03,0
1920-03-04,0
1920-03-05,0.8
1920-03-06,0
1920-03-07,1.2
1920-03-08,0
1920-03-09,0
1920-03-10,0
1920-03-11,0
1920-03-12,0
1920-03-13,7.5
1920-03-14,1.7
1920-03-15,0.1
1920-03-16,2.6
1920-03-17,3.3
1920-03-18,0.5
1920-03-19,0
1920-03-20,0
1920-03-21,0
1920-03-22,0
1920-03-23,0
1920-03-24,0
1920-03-25,0
1920-03-26,0
1920-03-27,1.3
1920-03-28,0
1920-03-29,0
1920-03-30,0
1920-03-31,0
1920-04-01,0
1920-04-02,0
1920-04-03,0
1920-04-04,0
1920-04-05,0.4
1920-04-06,0
1920-04-07,0
1920-04-08,0.1
1920-04-09,0
1920-04-10,7.3
1920-04-11,0
1920-04-12,1.3
1920-04-13,0
1920-04-14,2.5
1920-04-15,4.3
1920-04-16,12.6
1920-04-17,1.9
1920-04-18,0
1920-04-19,0
1920-04-20,0
1920-04-21,0
1920-04-22,0
1920-04-23,0
1920-04-24,3.8
1920-04-25,2.9
1920-04-26,1.3
1920-04-27,0.1
1920-04-28,2.8
1920-04-29,3.4
1920-04-30,3.6
1920-05-01,2.6
1920-05-02,0
1920-05-03,0.2
1920-05-04,0
1920-05-05,0
1920-05-06,4.4
1920-05-07,3.5
1920-05-08,0.1
1920-05-09,0
1920-05-10,3.8
1920-05-11,0.3
1920-05-12,0
1920-05-13,4.6
1920-05-14,0
1920-05-15,0.6
1920-05-16,5.1
1920-05-17,2.5
1920-05-18,2.9
1920-05-19,5.9
1920-05-20,0
1920-05-21,0.6
1920-05-22,0
1920-05-23,0
1920-05-24,0
1920-05-25,0
1920-05-26,0
1920-05-27,0
1920-05-28,0
1920-05-29,0.7
1920-05-30,0
1920-05-31,0
1920-06-01,0
1920-06-02,0.7
1920-06-03,2.8
1920-06-04,6.6
1920-06-05,0
1920-06-06,0
1920-06-07,0
1920-06-08,0
1920-06-09,2.3
1920-06-10,0
1920-06-11,0.1
1920-06-12,0
1920-06-13,0
1920-06-14,0
1920-06-15,0
1920-06-16,0
1920-06-17,0
1920-06-18,0
1920-06-19,0
1920-06-20,0
1920-06-21,0
1920-06-22,0
1920-06-23,0.6
1920-06-24,14.5
1920-06-25,10.2
1920-06-26,3.3
1920-06-27,0.8
1920-06-28,0.1
1920-06-29,0
1920-06-30,13.1
1920-07-01,13
1920-07-02,0
1920-07-03,0
1920-07-04,0
1920-07-05,0
1920-07-06,1.1
1920-07-07,0
1920-07-08,0
1920-07-09,0
1920-07-10,0
1920-07-11,0
1920-07-12,0
1920-07-13,0
1920-07-14,9.2
1920-07-15,0.2
1920-07-16,0
1920-07-17,0
1920-07-18,3.2
1920-07-19,1.7
1920-07-20,4.4
1920-07-21,0
1920-07-22,11.8
1920-07-23,1.2
1920-07-24,4.9
1920-07-25,9.4
1920-07-26,3.4
1920-07-27,0
1920-07-28,0
1920-07-29,0
1920-07-30,0
1920-07-31,0
1920-08-01,0
1920-08-02,2
1920-08-03,1.1
1920-08-04,9.4
1920-08-05,0
1920-08-06,1.7
1920-08-07,4
1920-08-08,0
1920-08-09,0
1920-08-10,0
1920-08-11,0
1920-08-12,0
1920-08-13,0
1920-08-14,0
1920-08-15,0
1920-08-16,0
1920-08-17,1.7
1920-08-18,1.5
1920-08-19,0.8
1920-08-20,7.9
1920-08-21,7.2
1920-08-22,10.8
1920-08-23,0
1920-08-24,0
1920-08-25,3.1
1920-08-26,3.7
1920-08-27,0
1920-08-28,0
1920-08-29,8.4
1920-08-30,0.1
1920-08-31,0.1
1920-09-01,1.3
1920-09-02,1.1
1920-09-03,0
1920-09-04,0
1920-09-05,0.9
1920-09-06,3.4
1920-09-07,1.3
1920-09-08,0
1920-09-09,0
1920-09-10,1.1
1920-09-11,7.5
1920-09-12,0
1920-09-13,0.1
1920-09-14,0
1920-09-15,0.5
1920-09-16,7.8
1920-09-17,0.1
1920-09-18,1.1
1920-09-19,4.2
1920-09-20,0
1920-09-21,0.1
1920-09-22,0
1920-09-23,4.7
1920-09-24,0.1
1920-09-25,0.1
1920-09-26,0
1920-09-27,0.1
1920-09-28,0.1
1920-09-29,0.1
1920-09-30,0.2
1920-10-01,0
1920-10-02,0
1920-10-03,0
1920-10-04,0.5
1920-10-05,0
1920-10-06,0
1920-10-07,0.2
1920-10-08,0
1920-10-09,0
1920-10-10,0
1920-10-11,0
1920-10-12,0
1920-10-13,0.1
1920-10-14,0
1920-10-15,0.2
1920-10-16,2
1920-10-17,1.7
1920-10-18,0
1920-10-19,0
1920-10-20,0
1920-10-21,0
1920-10-22,0
1920-10-23,0
1920-10-24,0
1920-10-25,0.2
1920-10-26,0
1920-10-27,0
1920-10-28,0.3
1920-10-29,0.1
1920-10-30,0
1920-10-31,0
1920-11-01,0
1920-11-02,0.2
1920-11-03,0.3
1920-11-04,0
1920-11-05,1.3
1920-11-06,1.8
1920-11-07,0
1920-11-08,0.1
1920-11-09,0.1
1920-11-10,0
1920-11-11,0.1
1920-11-12,0.4
1920-11-13,0
1920-11-14,1.2
1920-11-15,7
1920-11-16,0.3
1920-11-17,0.1
1920-11-18,0.2
1920-11-19,0
1920-11-20,0
1920-11-21,0.1
1920-11-22,0.2
1920-11-23,0.1
1920-11-24,0.2
1920-11-25,0
1920-11-26,0.2
1920-11-27,1
1920-11-28,1
1920-11-29,0
1920-11-30,0.2
1920-12-01,0.3
1920-12-02,4.7
1920-12-03,0
1920-12-04,0
1920-12-05,0
1920-12-06,0.1
1920-12-07,0.1
1920-12-08,0.3
1920-12-09,0
1920-12-10,0
1920-12-11,0
1920-12-12,0.1
1920-12-13,0.1
1920-12-14,0.1
1920-12-15,0.2
1920-12-16,0
1920-12-17,0
1920-12-18,0
1920-12-19,0.3
1920-12-20,0
1920-12-21,0
1920-12-22,1.8
1920-12-23,1.7
1920-12-24,0
1920-12-25,0
1920-12-26,4
1920-12-27,0.1
1920-12-28,0.8
1920-12-29,1.9
1920-12-30,0.8
1920-12-31,0.1
1921-01-01,0.3
1921-01-02,3.1
1921-01-03,0
1921-01-04,12.5
1921-01-05,0.1
1921-01-06,0.8
1921-01-07,0.3
1921-01-08,5.8
1921-01-09,3.2
1921-01-10,7.2
1921-01-11,3.8
1921-01-12,0.1
1921-01-13,4.6
1921-01-14,0.1
1921-01-15,0
1921-01-16,2.2
1921-01-17,1.8
1921-01-18,0.6
1921-01-19,0
1921-01-20,0
1921-01-21,7.2
1921-01-22,0.5
1921-01-23,0
1921-01-24,0
1921-01-25,0
1921-01-26,4.4
1921-01-27,0.9
1921-01-28,7.8
1921-01-29,0.4
1921-01-30,5.2
1921-01-31,0.3
1921-02-01,0
1921-02-02,0
1921-02-03,0
1921-02-04,1.8
1921-02-05,0.9
1921-02-06,0
1921-02-07,0
1921-02-08,0
1921-02-09,0.1
1921-02-10,0
1921-02-11,0
1921-02-12,1.3
1921-02-13,0
1921-02-14,0.5
1921-02-15,0.3
1921-02-16,0.4
1921-02-17,0.9
1921-02-18,0
1921-02-19,0
1921-02-20,0
1921-02-21,0
1921-02-22,0.1
1921-02-23,0.1
1921-02-24,0
1921-02-25,0.1
1921-02-26,0.1
1921-02-27,0
1921-02-28,0
1921-03-01,0.1
1921-03-02,0.1
1921-03-03,0
1921-03-04,2.1
1921-03-05,0
1921-03-06,0
1921-03-07,0
1921-03-08,0.1
1921-03-09,0.7
1921-03-10,0
1921-03-11,0
1921-03-12,0
1921-03-13,0
1921-03-14,0
1921-03-15,0
1921-03-16,0
1921-03-17,0.1
1921-03-18,0
1921-03-19,0.3
1921-03-20,0.1
1921-03-21,0
1921-03-22,0
1921-03-23,0
1921-03-24,0
1921-03-25,0
1921-03-26,0.2
1921-03-27,2.9
1921-03-28,0
1921-03-29,2.7
1921-03-30,2.5
1921-03-31,0.5
1921-04-01,0
1921-04-02,0
1921-04-03,0
1921-04-04,3.7
1921-04-05,0
1921-04-06,0
1921-04-07,0
1921-04-08,0
1921-04-09,0
1921-04-10,0.1
1921-04-11,0
1921-04-12,0
1921-04-13,4.3
1921-04-14,7.5
1921-04-15,1.9
1921-04-16,5.5
1921-04-17,0
1921-04-18,13.4
1921-04-19,3
1921-04-20,0.1
1921-04-21,0
1921-04-22,0
1921-04-23,0
1921-04-24,0
1921-04-25,0
1921-04-26,0
1921-04-27,0
1921-04-28,0
1921-04-29,0
1921-04-30,0
1921-05-01,0
1921-05-02,5.1
1921-05-03,0.9
1921-05-04,0
1921-05-05,0
1921-05-06,0
1921-05-07,0
1921-05-08,0
1921-05-09,0
1921-05-10,0.8
1921-05-11,0.1
1921-05-12,3.8
1921-05-13,0
1921-05-14,0
1921-05-15,0
1921-05-16,1.8
1921-05-17,0
1921-05-18,0.6
1921-05-19,5
1921-05-20,0
1921-05-21,0
1921-05-22,0
1921-05-23,0
1921-05-24,0
1921-05-25,0
1921-05-26,0
1921-05-27,0
1921-05-28,0
1921-05-29,3.6
1921-05-30,0
1921-05-31,0
1921-06-01,0
1921-06-02,0
1921-06-03,0
1921-06-04,0
1921-06-05,0
1921-06-06,0
1921-06-07,0
1921-06-08,0
1921-06-09,0
1921-06-10,2
1921-06-11,4.2
1921-06-12,2.9
1921-06-13,0
1921-06-14,0
1921-06-15,2.2
1921-06-16,0
1921-06-17,0.6
1921-06-18,30
1921-06-19,12
1921-06-20,5.4
1921-06-21,5
1921-06-22,1
1921-06-23,0.3
1921-06-24,0
1921-06-25,0
1921-06-26,7.5
1921-06-27,9.1
1921-06-28,2.1
1921-06-29,0.1
1921-06-30,3.6
1921-07-01,0
1921-07-02,0
1921-07-03,0
1921-07-04,1.8
1921-07-05,0
1921-07-06,0.1
1921-07-07,0
1921-07-08,0
1921-07-09,0
1921-07-10,0
1921-07-11,6.2
1921-07-12,0
1921-07-13,1.7
1921-07-14,0.3
1921-07-15,0
1921-07-16,0
1921-07-17,0.2
1921-07-18,0
1921-07-19,0
1921-07-20,0
1921-07-21,25.5
1921-07-22,7.6
1921-07-23,8.9
1921-07-24,0.4
1921-07-25,0
1921-07-26,0
1921-07-27,0
1921-07-28,0
1921-07-29,14
1921-07-30,0.1
1921-07-31,0
1921-08-01,0.2
1921-08-02,0
1921-08-03,0
1921-08-04,0
1921-08-05,1.1
1921-08-06,9.3
1921-08-07,0.7
1921-08-08,2.4
1921-08-09,0.2
1921-08-10,0
1921-08-11,0.6
1921-08-12,6.8
1921-08-13,1.8
1921-08-14,0
1921-08-15,0.6
1921-08-16,0.7
1921-08-17,0
1921-08-18,0
1921-08-19,0
1921-08-20,0
1921-08-21,0
1921-08-22,0
1921-08-23,0
1921-08-24,0
1921-08-25,0
1921-08-26,5.6
1921-08-27,0.6
1921-08-28,0
1921-08-29,19.5
1921-08-30,1.4
1921-08-31,0
1921-09-01,0
1921-09-02,1.9
1921-09-03,0.8
1921-09-04,1.2
1921-09-05,0.5
1921-09-06,0
1921-09-07,0
1921-09-08,0
1921-09-09,0
1921-09-10,0.2
1921-09-11,0
1921-09-12,0.2
1921-09-13,0
1921-09-14,1.8
1921-09-15,5.3
1921-09-16,16.7
1921-09-17,0.3
1921-09-18,0
1921-09-19,0
1921-09-20,0
1921-09-21,0
1921-09-22,0
1921-09-23,0
1921-09-24,0.1
1921-09-25,0
1921-09-26,0
1921-09-27,0
1921-09-28,0
1921-09-29,0
1921-09-30,0
1921-10-01,0.7
1921-10-02,0
1921-10-03,10.6
1921-10-04,0
1921-10-05,0
1921-10-06,0
1921-10-07,3.8
1921-10-08,0
1921-10-09,0
1921-10-10,0
1921-10-11,9.7
1921-10-12,0.1
1921-10-13,0
1921-10-14,1
1921-10-15,0
1921-10-16,0
1921-10-17,0
1921-10-18,0
1921-10-19,0
1921-10-20,0
1921-10-21,0.6
1921-10-22,0
1921-10-23,5.2
1921-10-24,1.6
1921-10-25,1.2
1921-10-26,0
1921-10-27,3.5
1921-10-28,0
1921-10-29,0.9
1921-10-30,1
1921-10-31,0.2
1921-11-01,1.9
1921-11-02,0
1921-11-03,0
1921-11-04,0
1921-11-05,4.9
1921-11-06,0.2
1921-11-07,3.7
1921-11-08,1.3
1921-11-09,0
1921-11-10,0
1921-11-11,0.1
1921-11-12,0.6
1921-11-13,0.7
1921-11-14,5.9
1921-11-15,0.1
1921-11-16,0.4
1921-11-17,0
1921-11-18,0.2
1921-11-19,0.5
1921-11-20,0.2
1921-11-21,0
1921-11-22,0
1921-11-23,0
1921-11-24,0
1921-11-25,0
1921-11-26,0
1921-11-27,0
1921-11-28,0.1
1921-11-29,0.1
1921-11-30,0.1
1921-12-01,0
1921-12-02,0.1
1921-12-03,0.2
1921-12-04,0.1
1921-12-05,0.2
1921-12-06,0
1921-12-07,0.5
1921-12-08,2
1921-12-09,5.3
1921-12-10,0.6
1921-12-11,0
1921-12-12,0
1921-12-13,0
1921-12-14,0
1921-12-15,6.9
1921-12-16,4.1
1921-12-17,15.9
1921-12-18,0.1
1921-12-19,0.1
1921-12-20,8.2
1921-12-21,1.3
1921-12-22,2.3
1921-12-23,18
1921-12-24,1.8
1921-12-25,0
1921-12-26,2.4
1921-12-27,2.5
1921-12-28,0.1
1921-12-29,0
1921-12-30,4
1921-12-31,8.1
1922-01-01,3.1
1922-01-02,0
1922-01-03,0.3
1922-01-04,0.7
1922-01-05,0.8
1922-01-06,0.7
1922-01-07,0.5
1922-01-08,2.5
1922-01-09,5.8
1922-01-10,0.3
1922-01-11,0.1
1922-01-12,2.1
1922-01-13,0.4
1922-01-14,8.8
1922-01-15,0.9
1922-01-16,2.9
1922-01-17,2.5
1922-01-18,0.6
1922-01-19,0.2
1922-01-20,0
1922-01-21,0
1922-01-22,0.1
1922-01-23,0.1
1922-01-24,0
1922-01-25,0
1922-01-26,0
1922-01-27,0
1922-01-28,0.3
1922-01-29,0
1922-01-30,0
1922-01-31,0.4
1922-02-01,0
1922-02-02,0.2
1922-02-03,0.3
1922-02-04,3
1922-02-05,0.5
1922-02-06,0.1
1922-02-07,1
1922-02-08,1.7
1922-02-09,3
1922-02-10,0.1
1922-02-11,0
1922-02-12,0.1
1922-02-13,0
1922-02-14,1.6
1922-02-15,3.5
1922-02-16,0.4
1922-02-17,0
1922-02-18,4.7
1922-02-19,0
1922-02-20,0.3
1922-02-21,0.7
1922-02-22,1
1922-02-23,0.1
1922-02-24,0.9
1922-02-25,0
1922-02-26,0
1922-02-27,1.1
1922-02-28,8.8
1922-03-01,2.5
1922-03-02,0.5
1922-03-03,1
1922-03-04,1.6
1922-03-05,8.4
1922-03-06,0.9
1922-03-07,1.4
1922-03-08,3.3
1922-03-09,0
1922-03-10,0
1922-03-11,2.3
1922-03-12,0
1922-03-13,0
1922-03-14,1.7
1922-03-15,0.1
1922-03-16,0.3
1922-03-17,0
1922-03-18,0.6
1922-03-19,8
1922-03-20,0
1922-03-21,0
1922-03-22,0
1922-03-23,0
1922-03-24,0.1
1922-03-25,3.4
1922-03-26,1.1
1922-03-27,0
1922-03-28,0
1922-03-29,1.7
1922-03-30,1.8
1922-03-31,0.2
1922-04-01,3.6
1922-04-02,1.8
1922-04-03,1.2
1922-04-04,1.4
1922-04-05,2.7
1922-04-06,7.3
1922-04-07,0.9
1922-04-08,0
1922-04-09,0.3
1922-04-10,0
1922-04-11,0
1922-04-12,0.4
1922-04-13,4.8
1922-04-14,0
1922-04-15,0
1922-04-16,0.1
1922-04-17,0
1922-04-18,0
1922-04-19,0
1922-04-20,0
1922-04-21,0
1922-04-22,0
1922-04-23,0
1922-04-24,0
1922-04-25,0.4
1922-04-26,3.3
1922-04-27,6.5
1922-04-28,17.5
1922-04-29,0
1922-04-30,0
1922-05-01,14
1922-05-02,0.1
1922-05-03,0.7
1922-05-04,0.1
1922-05-05,0.1
1922-05-06,1.8
1922-05-07,0
1922-05-08,0.8
1922-05-09,6.5
1922-05-10,0.5
1922-05-11,2.1
1922-05-12,0.3
1922-05-13,0
1922-05-14,0.3
1922-05-15,1.8
1922-05-16,0
1922-05-17,0
1922-05-18,0.3
1922-05-19,0
1922-05-20,0.1
1922-05-21,0
1922-05-22,0
1922-05-23,1
1922-05-24,0.9
1922-05-25,1.5
1922-05-26,0.2
1922-05-27,0
1922-05-28,0
1922-05-29,0
1922-05-30,0.4
1922-05-31,0.3
1922-06-01,2.5
1922-06-02,0
1922-06-03,0
1922-06-04,0
1922-06-05,0.1
1922-06-06,4.6
1922-06-07,0
1922-06-08,0
1922-06-09,0
1922-06-10,0
1922-06-11,0
1922-06-12,0
1922-06-13,2.5
1922-06-14,1.6
1922-06-15,0
1922-06-16,0
1922-06-17,2.1
1922-06-18,2.1
1922-06-19,4
1922-06-20,0
1922-06-21,0
1922-06-22,0
1922-06-23,2.5
1922-06-24,4.5
1922-06-25,3.5
1922-06-26,4.4
1922-06-27,8.6
1922-06-28,0.3
1922-06-29,9.7
1922-06-30,0
1922-07-01,0
1922-07-02,0
1922-07-03,0.3
1922-07-04,0
1922-07-05,5.5
1922-07-06,0.4
1922-07-07,0
1922-07-08,0
1922-07-09,3.9
1922-07-10,0.6
1922-07-11,0.1
1922-07-12,0
1922-07-13,0
1922-07-14,0
1922-07-15,2.9
1922-07-16,0
1922-07-17,25.4
1922-07-18,7.5
1922-07-19,5
1922-07-20,0
1922-07-21,0.2
1922-07-22,0
1922-07-23,0
1922-07-24,0.1
1922-07-25,10
1922-07-26,0
1922-07-27,0
1922-07-28,0
1922-07-29,3.7
1922-07-30,0
1922-07-31,0
1922-08-01,0
1922-08-02,0
1922-08-03,0.2
1922-08-04,1.6
1922-08-05,9.3
1922-08-06,3.4
1922-08-07,10.5
1922-08-08,0
1922-08-09,0.6
1922-08-10,2
1922-08-11,0
1922-08-12,7.6
1922-08-13,4
1922-08-14,5.6
1922-08-15,3.3
1922-08-16,1.1
1922-08-17,0.7
1922-08-18,1.5
1922-08-19,0.5
1922-08-20,0.1
1922-08-21,0
1922-08-22,1.2
1922-08-23,15.9
1922-08-24,4.2
1922-08-25,5.8
1922-08-26,5.7
1922-08-27,0.1
1922-08-28,0
1922-08-29,0
1922-08-30,0.1
1922-08-31,0
1922-09-01,0
1922-09-02,0.1
1922-09-03,0
1922-09-04,0
1922-09-05,0
1922-09-06,0
1922-09-07,0
1922-09-08,4.2
1922-09-09,22.1
1922-09-10,0
1922-09-11,0
1922-09-12,0.3
1922-09-13,0.8
1922-09-14,3.3
1922-09-15,9.1
1922-09-16,0.3
1922-09-17,1.7
1922-09-18,11.4
1922-09-19,0.1
1922-09-20,12.5
1922-09-21,0
1922-09-22,0.7
1922-09-23,0
1922-09-24,0
1922-09-25,0
1922-09-26,0
1922-09-27,0.1
1922-09-28,0.1
1922-09-29,0
1922-09-30,0
1922-10-01,0
1922-10-02,0.1
1922-10-03,0.2
1922-10-04,0.2
1922-10-05,1.1
1922-10-06,0
1922-10-07,0
1922-10-08,0.1
1922-10-09,0.2
1922-10-10,0.1
1922-10-11,1.2
1922-10-12,7.5
1922-10-13,0.5
1922-10-14,0
1922-10-15,0
1922-10-16,2.6
1922-10-17,0.5
1922-10-18,0
1922-10-19,0
1922-10-20,0.5
1922-10-21,0.1
1922-10-22,0
1922-10-23,0
1922-10-24,0
1922-10-25,0
1922-10-26,0
1922-10-27,0.5
1922-10-28,0
1922-10-29,0
1922-10-30,0
1922-10-31,0
1922-11-01,0
1922-11-02,7.3
1922-11-03,2.4
1922-11-04,0
1922-11-05,0.6
1922-11-06,0
1922-11-07,2.9
1922-11-08,1.8
1922-11-09,2
1922-11-10,0
1922-11-11,0
1922-11-12,0
1922-11-13,0
1922-11-14,0
1922-11-15,0
1922-11-16,0.1
1922-11-17,0
1922-11-18,0.1
1922-11-19,0.9
1922-11-20,0.9
1922-11-21,0
1922-11-22,0
1922-11-23,0
1922-11-24,0
1922-11-25,0
1922-11-26,1.5
1922-11-27,0
1922-11-28,0.5
1922-11-29,0.4
1922-11-30,1.2
1922-12-01,0.2
1922-12-02,2.3
1922-12-03,1.6
1922-12-04,0.2
1922-12-05,0.1
1922-12-06,0.7
1922-12-07,0.2
1922-12-08,2.1
1922-12-09,0.1
1922-12-10,0
1922-12-11,0
1922-12-12,0.1
1922-12-13,1.1
1922-12-14,0
1922-12-15,0.1
1922-12-16,0
1922-12-17,0
1922-12-18,0.1
1922-12-19,0
1922-12-20,0
1922-12-21,1.4
1922-12-22,9.4
1922-12-23,0.2
1922-12-24,0
1922-12-25,0
1922-12-26,1.8
1922-12-27,3.5
1922-12-28,0.4
1922-12-29,0.1
